,date,rate_pct
889,2018-08-14,0.4640150114737618
890,2018-08-15,0.41629717889359874
891,2018-08-16,0.4054223953172157
892,2018-08-17,0.4193399151073862
893,2018-08-20,0.4289144162740251
894,2018-08-21,0.4347660537291039
895,2018-08-22,0.44143867236380674
896,2018-08-23,0.4510757444967502
897,2018-08-24,0.4569808785596874
898,2018-08-27,0.468538477355714
899,2018-08-28,0.48248109526743593
900,2018-08-29,0.5048445241846444
901,2018-08-30,0.5291778745448801
902,2018-08-31,0.5603934058746891
903,2018-09-03,0.5972719963460456
904,2018-09-04,0.6249531716046586
905,2018-09-05,0.638913875420514
906,2018-09-06,0.6528407543063275
907,2018-09-07,0.6661331414435293
908,2018-09-10,0.6804285422675489
909,2018-09-11,0.6772761811683218
910,2018-09-12,0.6926918778596228
911,2018-09-13,0.7330466064799701
912,2018-09-14,0.7694326773494464
913,2018-09-17,0.8024203480963887
914,2018-09-18,0.8421585454380098
915,2018-09-19,0.8775084065489805
916,2018-09-20,0.9110883622419444
917,2018-09-21,0.9564846395849869
918,2018-09-24,1.0438359378788749
919,2018-09-26,1.0933556044032713
920,2018-09-27,1.172275769472016
921,2018-09-28,1.2719351223529443
922,2018-10-02,1.2873535861517589
923,2018-10-03,1.2923484247182517
924,2018-10-04,1.2977203484508704
925,2018-10-05,1.3018796961823322
926,2018-10-08,1.320389161998566
927,2018-10-09,1.344980808791359
928,2018-10-10,1.3526124481240132
929,2018-10-11,1.3537330063791688
930,2018-10-12,1.350057672520762
931,2018-10-15,1.3440398078251443
932,2018-10-16,1.3321303195937124
933,2018-10-18,1.3147271714516906
934,2018-10-19,1.3052838843673809
935,2018-10-22,1.3026337660069294
936,2018-10-23,1.3035644108669566
937,2018-10-24,1.305043969941544
938,2018-10-25,1.3018302507011859
939,2018-10-26,1.2927850864310437
940,2018-10-29,1.2725958580797392
941,2018-10-30,1.2239860259111464
942,2018-10-31,1.1929171605569202
943,2018-11-01,1.1559561962853273
944,2018-11-02,1.1095507657784405
945,2018-11-05,1.067134057677447
946,2018-11-06,1.0280125273300613
947,2018-11-07,0.9820091046459237
948,2018-11-08,0.8943300023314041
949,2018-11-09,0.8363316743210003
950,2018-11-12,0.7524365902714547
951,2018-11-13,0.6505759115680927
952,2018-11-14,0.6221713192391805
953,2018-11-15,0.6032971563975049
954,2018-11-16,0.5859920093512253
955,2018-11-19,0.5679860997746311
956,2018-11-20,0.5393863486226428
957,2018-11-21,0.5072718841553692
958,2018-11-22,0.49342642061431424
959,2018-11-23,0.4915016755585033
960,2018-11-26,0.4885075261945482
961,2018-11-27,0.4875641647016445
962,2018-11-28,0.48548703490365697
963,2018-11-29,0.4880723542512566
964,2018-11-30,0.5158006506152908
965,2018-12-03,0.5154194961907794
966,2018-12-04,0.5137718301106393
967,2018-12-05,0.5185304208728387
968,2018-12-06,0.5237122158244345
969,2018-12-07,0.5303363236039711
970,2018-12-10,0.5424574845424838
971,2018-12-11,0.5571752696293175
972,2018-12-12,0.5588009840925112
973,2018-12-13,0.5691339345224589
974,2018-12-14,0.5872835514571924
975,2018-12-17,0.6103310861858261
976,2018-12-18,0.6225457218752598
977,2018-12-19,0.6268795410375764
978,2018-12-20,0.635480842938152
979,2018-12-21,0.6663953750619936
980,2018-12-24,0.7172512136679798
981,2018-12-27,0.7789720474385087
982,2018-12-28,0.8579171735436134
983,2018-12-31,0.9701474505596885
984,2019-01-02,1.0006701120544803
985,2019-01-03,1.0405061640331095
986,2019-01-04,1.0804199127823968
987,2019-01-07,1.097361477106388
988,2019-01-08,1.0980834532516193
989,2019-01-09,1.084215513305442
990,2019-01-10,1.068857774675765
991,2019-01-11,1.0532276603284632
992,2019-01-14,1.0408731651986414
993,2019-01-15,1.0253625442928551
994,2019-01-16,0.9856974131337237
995,2019-01-17,0.9706945427328268
996,2019-01-18,0.9557495618997214
997,2019-01-21,0.9420024024056765
998,2019-01-22,0.9273400119219954
999,2019-01-23,0.9151759526164908
1000,2019-01-24,0.8987829568349462
1001,2019-01-25,0.8838065249943572
1002,2019-01-28,0.868729542888554
1003,2019-01-29,0.8533448845565172
1004,2019-01-30,0.840814428579432
1005,2019-01-31,0.8494241175876049
1006,2019-02-01,0.8414800892407093
1007,2019-02-04,0.8538894388550636
1008,2019-02-08,0.8519871463546158
1009,2019-02-11,0.8320318649158498
1010,2019-02-12,0.7883350673218177
1011,2019-02-13,0.7307281570081906
1012,2019-02-14,0.6581853098750959
1013,2019-02-15,0.5505557909866805
1014,2019-02-18,0.5296537491787712
1015,2019-02-19,0.495150168221381
1016,2019-02-20,0.46057154354522584
1017,2019-02-21,0.449449577177737
1018,2019-02-22,0.4506276654807332
1019,2019-02-25,0.4575905396178618
1020,2019-02-26,0.4645061058813867
1021,2019-02-27,0.47099755374131097
1022,2019-02-28,0.4935204837831164
